candidate_id,region_id,formal_status,proof_scope,formal_evidence_level,formal_patterns,counterexample_available,counterexample_assignment,counterexample_output_difference,counterexample_source,formal_runtime,formal_skip_reason,schema_version
comparison_range_check_w2__resub__whole_output_cone__cand_0008,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000057,,semantic_formal_validation_v1
comparison_range_check_w2__resub__whole_output_cone__cand_0009,comparison_range_check_w2__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0002,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000059,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0003,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0004,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000059,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0005,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0006,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0007,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000050,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0023,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000053,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0026,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0028,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000052,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0029,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0008,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__resyn2__whole_output_cone__cand_0009,comparison_range_check_w2__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,2,false,{},,,0.000051,,semantic_formal_validation_v1
comparison_range_check_w2__resyn__whole_output_cone__cand_0023,comparison_range_check_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
comparison_range_check_w2__resyn__whole_output_cone__cand_0026,comparison_range_check_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
comparison_range_check_w2__resyn__whole_output_cone__cand_0005,comparison_range_check_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000085,,semantic_formal_validation_v1
comparison_range_check_w2__resyn__whole_output_cone__cand_0011,comparison_range_check_w2__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
comparison_range_check_w2__rewrite__whole_output_cone__cand_0023,comparison_range_check_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000094,,semantic_formal_validation_v1
comparison_range_check_w2__rewrite__whole_output_cone__cand_0026,comparison_range_check_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000086,,semantic_formal_validation_v1
comparison_range_check_w2__rewrite__whole_output_cone__cand_0005,comparison_range_check_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000087,,semantic_formal_validation_v1
comparison_range_check_w2__rewrite__whole_output_cone__cand_0011,comparison_range_check_w2__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000085,,semantic_formal_validation_v1
comparison_range_check_w3__balance__whole_output_cone__cand_0023,comparison_range_check_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000108,,semantic_formal_validation_v1
comparison_range_check_w3__balance__whole_output_cone__cand_0026,comparison_range_check_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000092,,semantic_formal_validation_v1
comparison_range_check_w3__balance__whole_output_cone__cand_0005,comparison_range_check_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000090,,semantic_formal_validation_v1
comparison_range_check_w3__balance__whole_output_cone__cand_0011,comparison_range_check_w3__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
comparison_range_check_w3__compress2rs__whole_output_cone__cand_0021,comparison_range_check_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000098,,semantic_formal_validation_v1
comparison_range_check_w3__compress2rs__whole_output_cone__cand_0022,comparison_range_check_w3__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000091,,semantic_formal_validation_v1
comparison_range_check_w3__dc2__whole_output_cone__cand_0021,comparison_range_check_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000095,,semantic_formal_validation_v1
comparison_range_check_w3__dc2__whole_output_cone__cand_0022,comparison_range_check_w3__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
comparison_range_check_w3__refactor__whole_output_cone__cand_0023,comparison_range_check_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000096,,semantic_formal_validation_v1
comparison_range_check_w3__refactor__whole_output_cone__cand_0026,comparison_range_check_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
comparison_range_check_w3__refactor__whole_output_cone__cand_0005,comparison_range_check_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
comparison_range_check_w3__refactor__whole_output_cone__cand_0011,comparison_range_check_w3__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000091,,semantic_formal_validation_v1
comparison_range_check_w3__resub__whole_output_cone__cand_0023,comparison_range_check_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000098,,semantic_formal_validation_v1
comparison_range_check_w3__resub__whole_output_cone__cand_0026,comparison_range_check_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
comparison_range_check_w3__resub__whole_output_cone__cand_0005,comparison_range_check_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000090,,semantic_formal_validation_v1
comparison_range_check_w3__resub__whole_output_cone__cand_0011,comparison_range_check_w3__resub__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000090,,semantic_formal_validation_v1
comparison_range_check_w3__resyn2__whole_output_cone__cand_0021,comparison_range_check_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000098,,semantic_formal_validation_v1
comparison_range_check_w3__resyn2__whole_output_cone__cand_0022,comparison_range_check_w3__resyn2__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
comparison_range_check_w3__resyn__whole_output_cone__cand_0023,comparison_range_check_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000096,,semantic_formal_validation_v1
comparison_range_check_w3__resyn__whole_output_cone__cand_0026,comparison_range_check_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000089,,semantic_formal_validation_v1
comparison_range_check_w3__resyn__whole_output_cone__cand_0005,comparison_range_check_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000093,,semantic_formal_validation_v1
comparison_range_check_w3__resyn__whole_output_cone__cand_0011,comparison_range_check_w3__resyn__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
comparison_range_check_w3__rewrite__whole_output_cone__cand_0023,comparison_range_check_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000091,,semantic_formal_validation_v1
comparison_range_check_w3__rewrite__whole_output_cone__cand_0026,comparison_range_check_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
comparison_range_check_w3__rewrite__whole_output_cone__cand_0005,comparison_range_check_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
comparison_range_check_w3__rewrite__whole_output_cone__cand_0011,comparison_range_check_w3__rewrite__whole_output_cone,formally_verified_region,region,formal_exhaustive,4,false,{},,,0.000088,,semantic_formal_validation_v1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0035,comparison_signed_lt_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000404,,semantic_formal_validation_v1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0038,comparison_signed_lt_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000393,,semantic_formal_validation_v1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0041,comparison_signed_lt_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000389,,semantic_formal_validation_v1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0044,comparison_signed_lt_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000392,,semantic_formal_validation_v1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0015,comparison_signed_lt_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000402,,semantic_formal_validation_v1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0021,comparison_signed_lt_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000400,,semantic_formal_validation_v1
comparison_signed_lt_w2__balance__whole_output_cone__cand_0029,comparison_signed_lt_w2__balance__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000394,,semantic_formal_validation_v1
comparison_signed_lt_w2__compress2rs__whole_output_cone__cand_0007,comparison_signed_lt_w2__compress2rs__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000364,,semantic_formal_validation_v1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0035,comparison_signed_lt_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000332,,semantic_formal_validation_v1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0038,comparison_signed_lt_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000325,,semantic_formal_validation_v1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0041,comparison_signed_lt_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000321,,semantic_formal_validation_v1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0044,comparison_signed_lt_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000320,,semantic_formal_validation_v1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0015,comparison_signed_lt_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000323,,semantic_formal_validation_v1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0021,comparison_signed_lt_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000319,,semantic_formal_validation_v1
comparison_signed_lt_w2__dc2__whole_output_cone__cand_0029,comparison_signed_lt_w2__dc2__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000320,,semantic_formal_validation_v1
comparison_signed_lt_w2__identity__ground_truth_region__cand_0007,comparison_signed_lt_w2__identity__ground_truth_region,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000293,,semantic_formal_validation_v1
comparison_signed_lt_w2__identity__whole_output_cone__cand_0007,comparison_signed_lt_w2__identity__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000277,,semantic_formal_validation_v1
comparison_signed_lt_w2__refactor__whole_output_cone__cand_0035,comparison_signed_lt_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000363,,semantic_formal_validation_v1
comparison_signed_lt_w2__refactor__whole_output_cone__cand_0038,comparison_signed_lt_w2__refactor__whole_output_cone,formally_verified_region,region,formal_exhaustive,16,false,{},,,0.000356,,semantic_formal_validation_v1
