region_id,case_id,optimization,source_type,candidate_family,family_score,feature_contributions,rank,ground_truth_family,ground_truth_rank
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,arithmetic_multiply,0.725000,"{""broad_dependency"":0.35,""low_diagonal"":0.11249999999999999,""multi_output"":0.0,""multiplier_geometry"":0.26249999999999996}",2,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,arithmetic_affine_or_mac,0.531250,"{""broad_dependency"":0.25,""carry_progression"":0.03125,""moderate_bandwidth"":0.125,""multi_input"":0.125}",3,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,bit_manipulation,0.337500,"{""diagonal_or_shift"":0.0625,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,boolean_bitwise,0.337500,"{""diagonal"":0.1375,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,arithmetic_add_sub,0.228750,"{""carry_progression"":0.05625,""lower_triangularity"":0.0625,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,arithmetic_multiply,0.766666,"{""broad_dependency"":0.35,""low_diagonal"":0.12499995,""multi_output"":0.0,""multiplier_geometry"":0.29166654999999997}",2,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.25,""carry_progression"":0.02083325,""moderate_bandwidth"":0.125,""multi_input"":0.1875}",3,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,bit_manipulation,0.316667,"{""diagonal_or_shift"":0.04166675,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,boolean_bitwise,0.291667,"{""diagonal"":0.09166685000000001,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,arithmetic_add_sub,0.189167,"{""carry_progression"":0.03749985,""lower_triangularity"":0.04166675,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,arithmetic_multiply,0.766666,"{""broad_dependency"":0.35,""low_diagonal"":0.12499995,""multi_output"":0.0,""multiplier_geometry"":0.29166654999999997}",2,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,arithmetic_affine_or_mac,0.583333,"{""broad_dependency"":0.25,""carry_progression"":0.02083325,""moderate_bandwidth"":0.125,""multi_input"":0.1875}",3,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,bit_manipulation,0.316667,"{""diagonal_or_shift"":0.04166675,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,boolean_bitwise,0.291667,"{""diagonal"":0.09166685000000001,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,arithmetic_add_sub,0.189167,"{""carry_progression"":0.03749985,""lower_triangularity"":0.04166675,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,arithmetic_multiply,0.787500,"{""broad_dependency"":0.35,""low_diagonal"":0.13125,""multi_output"":0.0,""multiplier_geometry"":0.30624999999999997}",2,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,arithmetic_affine_or_mac,0.640625,"{""broad_dependency"":0.25,""carry_progression"":0.015625,""moderate_bandwidth"":0.125,""multi_input"":0.25}",3,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,bit_manipulation,0.306250,"{""diagonal_or_shift"":0.03125,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,boolean_bitwise,0.268750,"{""diagonal"":0.06875,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,arithmetic_add_sub,0.169375,"{""carry_progression"":0.028125,""lower_triangularity"":0.03125,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,comparison,1.000000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.55}",1,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,arithmetic_multiply,0.787500,"{""broad_dependency"":0.35,""low_diagonal"":0.13125,""multi_output"":0.0,""multiplier_geometry"":0.30624999999999997}",2,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,arithmetic_affine_or_mac,0.640625,"{""broad_dependency"":0.25,""carry_progression"":0.015625,""moderate_bandwidth"":0.125,""multi_input"":0.25}",3,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,control_mux,0.400000,"{""control_signal"":0.0,""multi_output"":0.0,""output_bus"":0.2,""regular_rows"":0.2}",4,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,bit_manipulation,0.306250,"{""diagonal_or_shift"":0.03125,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",5,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,boolean_bitwise,0.268750,"{""diagonal"":0.06875,""locality"":0.0,""regularity"":0.2}",6,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,arithmetic_add_sub,0.169375,"{""carry_progression"":0.028125,""lower_triangularity"":0.03125,""moderate_density"":0.11000000000000001,""multi_output"":0.0}",7,comparison,1
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,comparison,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,control_mux,1.000000,"{""control_signal"":0.35,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.2}",1,control_mux,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,arithmetic_multiply,0.900000,"{""broad_dependency"":0.35,""low_diagonal"":0.12,""multi_output"":0.15,""multiplier_geometry"":0.27999999999999997}",2,control_mux,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,arithmetic_affine_or_mac,0.581250,"{""broad_dependency"":0.25,""carry_progression"":0.05,""moderate_bandwidth"":0.125,""multi_input"":0.15625}",3,control_mux,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,comparison,0.450000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.0}",4,control_mux,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,arithmetic_add_sub,0.400000,"{""carry_progression"":0.09000000000000001,""lower_triangularity"":0.1,""moderate_density"":0.11000000000000001,""multi_output"":0.1}",5,control_mux,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,bit_manipulation,0.325000,"{""diagonal_or_shift"":0.05,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",6,control_mux,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,boolean_bitwise,0.310000,"{""diagonal"":0.11000000000000001,""locality"":0.0,""regularity"":0.2}",7,control_mux,1
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,control_mux,1.000000,"{""control_signal"":0.35,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.2}",1,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,arithmetic_multiply,0.900000,"{""broad_dependency"":0.35,""low_diagonal"":0.12,""multi_output"":0.15,""multiplier_geometry"":0.27999999999999997}",2,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,arithmetic_affine_or_mac,0.581250,"{""broad_dependency"":0.25,""carry_progression"":0.05,""moderate_bandwidth"":0.125,""multi_input"":0.15625}",3,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,comparison,0.450000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.0}",4,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,arithmetic_add_sub,0.400000,"{""carry_progression"":0.09000000000000001,""lower_triangularity"":0.1,""moderate_density"":0.11000000000000001,""multi_output"":0.1}",5,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,bit_manipulation,0.325000,"{""diagonal_or_shift"":0.05,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",6,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,boolean_bitwise,0.310000,"{""diagonal"":0.11000000000000001,""locality"":0.0,""regularity"":0.2}",7,control_mux,1
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,unknown,0.050000,"{""fallback"":0.05}",8,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,control_mux,1.000000,"{""control_signal"":0.35,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.2}",1,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,arithmetic_multiply,0.928571,"{""broad_dependency"":0.35,""low_diagonal"":0.12857145,""multi_output"":0.15,""multiplier_geometry"":0.30000004999999996}",2,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,arithmetic_affine_or_mac,0.638393,"{""broad_dependency"":0.25,""carry_progression"":0.04464275,""moderate_bandwidth"":0.125,""multi_input"":0.21875}",3,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,comparison,0.450000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.0}",4,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,arithmetic_add_sub,0.379643,"{""carry_progression"":0.08035695000000001,""lower_triangularity"":0.08928575,""moderate_density"":0.11000000000000001,""multi_output"":0.1}",5,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,bit_manipulation,0.310714,"{""diagonal_or_shift"":0.03571425,""locality"":0.0,""regularity"":0.2,""sparse_or_permutation"":0.075}",6,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,boolean_bitwise,0.278571,"{""diagonal"":0.07857135000000001,""locality"":0.0,""regularity"":0.2}",7,control_mux,1
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,unknown,0.050000,"{""fallback"":0.05}",8,control_mux,1
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,control_mux,1.000000,"{""control_signal"":0.35,""multi_output"":0.25,""output_bus"":0.2,""regular_rows"":0.2}",1,control_mux,1
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,arithmetic_multiply,0.928571,"{""broad_dependency"":0.35,""low_diagonal"":0.12857145,""multi_output"":0.15,""multiplier_geometry"":0.30000004999999996}",2,control_mux,1
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,arithmetic_affine_or_mac,0.638393,"{""broad_dependency"":0.25,""carry_progression"":0.04464275,""moderate_bandwidth"":0.125,""multi_input"":0.21875}",3,control_mux,1
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,comparison,0.450000,"{""high_bit_priority"":0.2,""high_density"":0.25,""single_output"":0.0}",4,control_mux,1
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,arithmetic_add_sub,0.379643,"{""carry_progression"":0.08035695000000001,""lower_triangularity"":0.08928575,""moderate_density"":0.11000000000000001,""multi_output"":0.1}",5,control_mux,1
