region_id,case_id,benchmark,family,operator,optimization,source_type,spec_circuit_path,impl_circuit_path,region_nodes,boundary_inputs,boundary_outputs,observable_outputs,ground_truth_expression,ground_truth_input_buses,ground_truth_output_buses,ground_truth_signedness,ground_truth_width_semantics,formal_scope,context_mode,source_manifest,spec_fingerprint,impl_fingerprint,declared,circuit_available,region_available,structurally_valid,interface_extractable,eligible,attempted,status,skip_reason,schema_version
comparison_range_check_w3__compress2rs__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,compress2rs,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/compress2rs/comparison_range_check_w3.blif,"[""new_n5"",""new_n6"",""y""]","[""a_1"",""a_1"",""a_2"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""e41a2055798abe95"",""gate_count"":3,""node_count"":6,""optimization_id"":""compress2rs"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__dc2__ground_truth_region,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,dc2,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/dc2/comparison_range_check_w3.blif,[],[],[],"[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""e41a2055798abe95"",""gate_count"":3,""node_count"":6,""optimization_id"":""dc2"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
comparison_range_check_w3__dc2__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,dc2,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/dc2/comparison_range_check_w3.blif,"[""new_n5"",""new_n6"",""y""]","[""a_1"",""a_1"",""a_2"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""e41a2055798abe95"",""gate_count"":3,""node_count"":6,""optimization_id"":""dc2"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__identity__ground_truth_region,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,identity,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,"[""y""]","[""a_0"",""a_1"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__identity__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,identity,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/identity/comparison_range_check_w3.blif,"[""y""]","[""a_0"",""a_1"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__refactor__ground_truth_region,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,refactor,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/refactor/comparison_range_check_w3.blif,[],[],[],"[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""refactor"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
comparison_range_check_w3__refactor__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,refactor,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/refactor/comparison_range_check_w3.blif,"[""new_n5"",""new_n6"",""y""]","[""a_1"",""a_1"",""a_2"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""refactor"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__resub__ground_truth_region,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,resub,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/resub/comparison_range_check_w3.blif,[],[],[],"[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""resub"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
comparison_range_check_w3__resub__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,resub,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/resub/comparison_range_check_w3.blif,"[""new_n5"",""new_n6"",""y""]","[""a_1"",""a_1"",""a_2"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""resub"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__resyn__ground_truth_region,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,resyn,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/resyn/comparison_range_check_w3.blif,[],[],[],"[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""resyn"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
comparison_range_check_w3__resyn__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,resyn,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/resyn/comparison_range_check_w3.blif,"[""new_n5"",""new_n6"",""y""]","[""a_1"",""a_1"",""a_2"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""resyn"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__resyn2__ground_truth_region,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,resyn2,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/resyn2/comparison_range_check_w3.blif,[],[],[],"[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""e41a2055798abe95"",""gate_count"":3,""node_count"":6,""optimization_id"":""resyn2"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
comparison_range_check_w3__resyn2__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,resyn2,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/resyn2/comparison_range_check_w3.blif,"[""new_n5"",""new_n6"",""y""]","[""a_1"",""a_1"",""a_2"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""e41a2055798abe95"",""gate_count"":3,""node_count"":6,""optimization_id"":""resyn2"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w3__rewrite__ground_truth_region,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,rewrite,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/rewrite/comparison_range_check_w3.blif,[],[],[],"[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""rewrite"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
comparison_range_check_w3__rewrite__whole_output_cone,comparison_range_check_w3,comparison_range_check_w3,comparison,range_check,rewrite,whole_output_cone,benchmarks/semantic_recovery/blif/source/comparison_range_check_w3.blif,benchmarks/semantic_recovery/blif/variants/rewrite/comparison_range_check_w3.blif,"[""new_n5"",""new_n6"",""y""]","[""a_1"",""a_1"",""a_2"",""a_2""]","[""y""]","[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":3}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""31eadb5497bb9766"",""gate_count"":1,""node_count"":4,""optimization_id"":""identity"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w3"",""file_hash"":""55370e920ad89312"",""gate_count"":3,""node_count"":6,""optimization_id"":""rewrite"",""pi_interface_fingerprint"":""73f132285fb644c2"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,true,true,true,true,true,eligible,,semantic_region_schema_v1
comparison_range_check_w4__balance__ground_truth_region,comparison_range_check_w4,comparison_range_check_w4,comparison,range_check,balance,ground_truth_region,benchmarks/semantic_recovery/blif/source/comparison_range_check_w4.blif,benchmarks/semantic_recovery/blif/variants/balance/comparison_range_check_w4.blif,[],[],[],"[""y""]",(a >= 2) && (a <= 5),"[{""name"":""a"",""role"":""data"",""width"":4}]","[{""name"":""y"",""width"":1}]",unsigned,none,none,not_applicable,results/semantic_recovery/semantic_benchmark_manifest.csv,"{""benchmark_id"":""comparison_range_check_w4"",""file_hash"":""1f48456e8d46c44c"",""gate_count"":1,""node_count"":5,""optimization_id"":""identity"",""pi_interface_fingerprint"":""c740e6fbd732a111"",""po_interface_fingerprint"":""a1fce4363854ff88""}","{""benchmark_id"":""comparison_range_check_w4"",""file_hash"":""8e8d378157b59e47"",""gate_count"":4,""node_count"":8,""optimization_id"":""balance"",""pi_interface_fingerprint"":""c740e6fbd732a111"",""po_interface_fingerprint"":""a1fce4363854ff88""}",true,true,false,false,false,false,false,unsupported_case,ground_truth_region_not_available_for_optimized_variant,semantic_region_schema_v1
