region_id,case_id,optimization,source_type,direction,bus_hypothesis_id,ground_truth_bus_name,exact_ordered_bus_match,unordered_bus_membership_match,reversed_order_match,partial_match,ordering_method,ordering_score,ordering_ambiguity
comparison_unsigned_lt_w2__resub__whole_output_cone,comparison_unsigned_lt_w2,resub,whole_output_cone,output,comparison_unsigned_lt_w2__resub__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,input,comparison_unsigned_lt_w2__resyn__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,input,comparison_unsigned_lt_w2__resyn__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__resyn__whole_output_cone,comparison_unsigned_lt_w2,resyn,whole_output_cone,output,comparison_unsigned_lt_w2__resyn__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,input,comparison_unsigned_lt_w2__resyn2__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,input,comparison_unsigned_lt_w2__resyn2__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__resyn2__whole_output_cone,comparison_unsigned_lt_w2,resyn2,whole_output_cone,output,comparison_unsigned_lt_w2__resyn2__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,input,comparison_unsigned_lt_w2__rewrite__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,input,comparison_unsigned_lt_w2__rewrite__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w2__rewrite__whole_output_cone,comparison_unsigned_lt_w2,rewrite,whole_output_cone,output,comparison_unsigned_lt_w2__rewrite__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,input,comparison_unsigned_lt_w3__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,input,comparison_unsigned_lt_w3__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w3__identity__ground_truth_region,comparison_unsigned_lt_w3,identity,ground_truth_region,output,comparison_unsigned_lt_w3__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,input,comparison_unsigned_lt_w3__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,input,comparison_unsigned_lt_w3__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w3__identity__whole_output_cone,comparison_unsigned_lt_w3,identity,whole_output_cone,output,comparison_unsigned_lt_w3__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,input,comparison_unsigned_lt_w4__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,input,comparison_unsigned_lt_w4__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w4__identity__ground_truth_region,comparison_unsigned_lt_w4,identity,ground_truth_region,output,comparison_unsigned_lt_w4__identity__ground_truth_region__inf__output__y,y,true,true,true,true,name_index,0.500000,0
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,input,comparison_unsigned_lt_w4__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,input,comparison_unsigned_lt_w4__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
comparison_unsigned_lt_w4__identity__whole_output_cone,comparison_unsigned_lt_w4,identity,whole_output_cone,output,comparison_unsigned_lt_w4__identity__whole_output_cone__inf__output__y,y,true,true,true,true,name_index,0.500000,0
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,input,control_arithmetic_select_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,input,control_arithmetic_select_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,input,control_arithmetic_select_w2__identity__ground_truth_region__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_arithmetic_select_w2__identity__ground_truth_region,control_arithmetic_select_w2,identity,ground_truth_region,output,control_arithmetic_select_w2__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,input,control_arithmetic_select_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,input,control_arithmetic_select_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,input,control_arithmetic_select_w2__identity__whole_output_cone__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_arithmetic_select_w2__identity__whole_output_cone,control_arithmetic_select_w2,identity,whole_output_cone,output,control_arithmetic_select_w2__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,input,control_arithmetic_select_w3__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,input,control_arithmetic_select_w3__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,input,control_arithmetic_select_w3__identity__ground_truth_region__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_arithmetic_select_w3__identity__ground_truth_region,control_arithmetic_select_w3,identity,ground_truth_region,output,control_arithmetic_select_w3__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,input,control_arithmetic_select_w3__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,input,control_arithmetic_select_w3__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,input,control_arithmetic_select_w3__identity__whole_output_cone__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_arithmetic_select_w3__identity__whole_output_cone,control_arithmetic_select_w3,identity,whole_output_cone,output,control_arithmetic_select_w3__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_mux2_w2__identity__ground_truth_region,control_mux2_w2,identity,ground_truth_region,input,control_mux2_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_mux2_w2__identity__ground_truth_region,control_mux2_w2,identity,ground_truth_region,input,control_mux2_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_mux2_w2__identity__ground_truth_region,control_mux2_w2,identity,ground_truth_region,input,control_mux2_w2__identity__ground_truth_region__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_mux2_w2__identity__ground_truth_region,control_mux2_w2,identity,ground_truth_region,output,control_mux2_w2__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_mux2_w2__identity__whole_output_cone,control_mux2_w2,identity,whole_output_cone,input,control_mux2_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_mux2_w2__identity__whole_output_cone,control_mux2_w2,identity,whole_output_cone,input,control_mux2_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_mux2_w2__identity__whole_output_cone,control_mux2_w2,identity,whole_output_cone,input,control_mux2_w2__identity__whole_output_cone__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_mux2_w2__identity__whole_output_cone,control_mux2_w2,identity,whole_output_cone,output,control_mux2_w2__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_mux2_w3__identity__ground_truth_region,control_mux2_w3,identity,ground_truth_region,input,control_mux2_w3__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_mux2_w3__identity__ground_truth_region,control_mux2_w3,identity,ground_truth_region,input,control_mux2_w3__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_mux2_w3__identity__ground_truth_region,control_mux2_w3,identity,ground_truth_region,input,control_mux2_w3__identity__ground_truth_region__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_mux2_w3__identity__ground_truth_region,control_mux2_w3,identity,ground_truth_region,output,control_mux2_w3__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_mux2_w3__identity__whole_output_cone,control_mux2_w3,identity,whole_output_cone,input,control_mux2_w3__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_mux2_w3__identity__whole_output_cone,control_mux2_w3,identity,whole_output_cone,input,control_mux2_w3__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_mux2_w3__identity__whole_output_cone,control_mux2_w3,identity,whole_output_cone,input,control_mux2_w3__identity__whole_output_cone__inf__input__sel,sel,true,true,true,true,name_index,0.500000,0
control_mux2_w3__identity__whole_output_cone,control_mux2_w3,identity,whole_output_cone,output,control_mux2_w3__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__ground_truth_region,control_nested_mux_w2,identity,ground_truth_region,input,control_nested_mux_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__ground_truth_region,control_nested_mux_w2,identity,ground_truth_region,input,control_nested_mux_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__ground_truth_region,control_nested_mux_w2,identity,ground_truth_region,input,control_nested_mux_w2__identity__ground_truth_region__inf__input__c,c,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__ground_truth_region,control_nested_mux_w2,identity,ground_truth_region,input,control_nested_mux_w2__identity__ground_truth_region__inf__input__sel,sel0,false,false,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__ground_truth_region,control_nested_mux_w2,identity,ground_truth_region,input,control_nested_mux_w2__identity__ground_truth_region__inf__input__sel,sel1,false,false,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__ground_truth_region,control_nested_mux_w2,identity,ground_truth_region,output,control_nested_mux_w2__identity__ground_truth_region__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__whole_output_cone,control_nested_mux_w2,identity,whole_output_cone,input,control_nested_mux_w2__identity__whole_output_cone__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__whole_output_cone,control_nested_mux_w2,identity,whole_output_cone,input,control_nested_mux_w2__identity__whole_output_cone__inf__input__b,b,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__whole_output_cone,control_nested_mux_w2,identity,whole_output_cone,input,control_nested_mux_w2__identity__whole_output_cone__inf__input__c,c,true,true,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__whole_output_cone,control_nested_mux_w2,identity,whole_output_cone,input,control_nested_mux_w2__identity__whole_output_cone__inf__input__sel,sel0,false,false,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__whole_output_cone,control_nested_mux_w2,identity,whole_output_cone,input,control_nested_mux_w2__identity__whole_output_cone__inf__input__sel,sel1,false,false,false,true,name_index,1.000000,0
control_nested_mux_w2__identity__whole_output_cone,control_nested_mux_w2,identity,whole_output_cone,output,control_nested_mux_w2__identity__whole_output_cone__inf__output__y,y,true,true,false,true,name_index,1.000000,0
control_one_hot_mux_w2__identity__ground_truth_region,control_one_hot_mux_w2,identity,ground_truth_region,input,control_one_hot_mux_w2__identity__ground_truth_region__inf__input__a,a,true,true,false,true,name_index,1.000000,0
control_one_hot_mux_w2__identity__ground_truth_region,control_one_hot_mux_w2,identity,ground_truth_region,input,control_one_hot_mux_w2__identity__ground_truth_region__inf__input__b,b,true,true,false,true,name_index,1.000000,0
